id	label	hash	alternative_ids	text
391093820689223680	positive	17f6eb1727af382c7ccc548d7330ec1d	[]	Wow, das war echt witzig, Max. Applaus.
375333274702589952	neutral	d2b789c5e7e04a120069a16038206137	[]	#bayern besteht nicht nur aus München! Das Weltbild von @Christian_Ude ist wie ein Kartenhaus zusammengefallen! Richtig so, #horst !
373503006433890304	neutral	0b59a50aefc19a9ea8af34f1de3630ab	[]	#Bocholt Unfall aktuell: Herzogstraße 13 vom 13.05.2013 #Verkehrsinfo ID126 http://t.co/NOKq6P4PAE
364250480882356225	neutral	6fdcd8dc5ef8ef267f7d47aebd9ce7b5	[]	australien neuseeland rundreise: Sydney Harbour The Beautiful Place To Visit http://t.co/5piT48wKRz via @mybloggertricks
394665912298897408	negative	c34fe7b886917bbd97ee2c23ae002394	[]	Sooo , im not schleep 😩
362847628792303619	neutral	27c75805fed5c798985cb187371c3d4a	[]	Qualitätsprüfer/in (m/w) – personal in time – Augsburg http://t.co/jJAaW0b5un Job Augsburg
376782075267125248	positive	e326c8a4cac613ab7b35873b04f85ac9	[]	@DrSchlaumixer ach männer eh nicht...ich mach.mir zb immer 1000 gedanken um slip und bh und dann wirds eh schnell ausgezogen v kerl :)
377122375902322688	neutral	8d0739f4af0c68c14cad533083691f39	[]	@schneetaenzerin ja, so siehts aus o,o wieso?
377496319067430912	positive	3d2e200f266659fbc45e7986003fe8d9	[]	@robert_we @IchHabRecht @jhernst aber schmeckt unheimlich gut
364134516778336256	positive	c4b2681d91b9eb97ecef24badeb92a97	[]	@SamiSlimani kannst du mir please please folgen? Dann muss ich dir keine bescheuerten tweets mehr schreiben ;D #samifollowspree ❤
394725568081842176	negative	1da6ace9d3eef65382d01ed1c5a9f1e5	[]	@mc_marcy @Kommunal_Pirat @wolfhardt Jaja, schöne Ausrede... :-P
364720733504548864	positive	d9ec083dda39857c5d753ff69ded04e5	[]	OH MY GOSH! @Die4Ever__De, was macht Redheart denn da?! http://t.co/yuzToeWfEI
375504565913006080	neutral	c61f018681ec9c7a557298de1eaf0dbb	[]	Sie m�chten das beste Angebot f�r blaue Hochzeitskleid, Was f�r ein Gesch�ft! http://t.co/rcJzuTL4W0
365477612539219968	neutral	225df78479ccb766258146f32598e192	[]	"eins, zwei, drei, vier, fünf, sechs, sieben, neun, zehn
wenn man die zahlen einfach mal so achtlos dahersagt.."
363606449421041664	neutral	c289862a74aee9b5dc9adad9b0a3fce5	[]	prelado ermöglicht Anzeigen vom aktuellen Lycamobile Handy-Guthaben http://t.co/KuI7tPx4UG
391991527657861120	positive	b974e7f26e7d26f0be3ba9f1581cf874	[]	@sansanding :-D :-D :-D :-D :-D :-D Sorry, Andy, aber der war gut! #Wer denSchadenhat @1909er
395478311415324672	neutral	7ab431337f812a93ab2171743a523b81	[]	Foto: Neu bei uns. Steampunk Unterbrustkorsett aus schwarzem Jutestoff:... http://t.co/VhRwCe3D7Y
362904171856814080	neutral	c8792d4cfc921e5e48f86a526e84e82e	[]	RT @Rote_Teufel: Wichtige Info für Auswärstfahrer: #FCK-Sonderzug nach Aalen abgesagt! Bitte beachtet dies bei Euren Reiseplanungen: http:/…
374182659670290434	positive	41e1d6f37719603b4db846c9a9018a89	[]	@LucasGerrits Ja, war schön :). // @MittePiraten
371269811990298624	neutral	ff6d80ee08d76ac2aa0397ad7e6b1732	"[""371253936579035136""]"	RT @1_fc_nuernberg: Die Aufstellung des #Club: Schäfer, Chandler, Nilsson, Pogatetz, Pinola, Balitsch, Stark, Drmic, Feulner, Plattenhardt,…
385134885226426368	positive	78674199002ae4b80ab2ead0d5e25338	[]	@pianogirl_nina besseres leben seit heut nachmittag :')
374190918250663936	neutral	08dfbd86f5776ad64a8b548bbf345002	[]	"RT @Siebter_Sinn: ""Verstand?""
""Ja Herz?""
""Ich bau keinen Mist, versprochen!"""
367298472955092992	neutral	42f50fc07489d9835591c8910f0c1a02	[]	GRATIS: Tasche voll Schlumpfbeeren. Für Schlümpfe. Treffpunkt im Wald. Komm allein. G. Mel http://t.co/ovc4PkQzLB #SmurfsVillage @BeelineG
363921017955024896	neutral	55f3429209ef5ef82b3e4c836497560e	[]	Rhein. Wein. Liebe. #igersrlp #Bacharach #Wine http://t.co/7BsPS2rEfP
374881455983194112	neutral	e52ca1ebc5feddd11c65826d043e8718	[]	"@IliaChoukhlov ""Deutschland: Erlaubte Beschneidung männlicher Säuglinge."""
392221740589654017	positive	a859e4c4a69e1dffdcb1a8de91144e37	"[""374108676543741952""]"	Ka Mita @MitaEnglandMuse ;-)
374955774700572672	positive	5577ab0899743403993bf593fd978d59	[]	"RT @AlbertBaumann: @matthiassempach Ganz toller Auftritt im @TalkTaeglich und herzliche Gratulation zum Titel ""Schwingerkönig"" Alles Gute a…"
375745818021871616	neutral	0756dfdd432045ddcca5c6d1b183f113	[]	"Der Fehler ist wohl nur mir aufgefallen... Bin ich kleinlich oder verlange ich gar zu viel?
Ach fuck that.. Ich dreh mir noch eine."
391219758940815361	positive	4c21687500f1ac4ce9dad754831773bf	[]	#starcitizen: 23 Millionen geschafft: Xi'An Scout http://t.co/8VYRAiTNmU
395622935131467776	neutral	39c3428508db1a9b40d6c31dd65a6910	[]	Nina wird kräftig durchgebumst:   Category: Amateure, Deutsche Pornos, Unsere Videos   Tags: amateure ,... http://t.co/PbeWvq68Lq
373738453651165184	negative	83defafbecc363c15fc50faa4b6efb09	[]	RT @Lische_n: Diese blauen Striche durch das neue Twitter Update sind so nervig.
389850557835644928	neutral	0fd644e3bd77f444aac6772e7746b41d	[]	RT @sam_3000: Was macht eigentlich... Christian Neuburger (Slut)? http://t.co/5nkWxjX7a5
367449555992051713	neutral	26dd3ba5a678c6c3792358baa2775f54	[]	Für ihre Schüsse, achten sie bitte auch Fernverkehrsreisende geeignet.
376804884009730048	neutral	b549f9cefbe2704f96420bfb4fd1d897	[]	Foto: wie-ein-einziger-taag: c http://t.co/XDTnqyup88
391822224497606656	neutral	8d175d2ee9420a5444b5fbce03167dc1	"[""391630435991969792"",""391618746537623553""]"	RT @ReporterOG: #Mexiko: Gewalt gegen #Journalisten nimmt 2013 weiter zu. Berichterstattung über diese Fälle sehr lückenhaft. http://t.co/J…
391844723008098304	positive	e2f40bdaba529bad35cb8676858bac3d	[]	:-) Forderung ans Sonnendeck http://t.co/Xm4z1qhHoQ #cicero_online #karikatur #grossekoalition
370259064569483264	neutral	24b2103d37f570ded3ea0c345cc44d62	[]	Die Qualität - quality #German #WotD http://t.co/OcGDNYJuuj
392617888462675968	positive	5665771e7668cb487caa634b7f9210df	[]	#heute #post #bekommen #offiziell #bayernmünchen #bayern #münchen #mitglied #schal #karte #geil… http://t.co/HNKaGDxBir
394923245683490817	neutral	6c929e4bde1e513a7d043216c52ed9e5	[]	hotpaar37: Regensburg | Attraktives Paar,w 37J m 55Jahre besuchen gegen Tg den solventen Herren oder kleine He... http://t.co/l7592vq2Eo
364443104218480641	negative	b8d232b08aa1d9098e8788913adaa120	[]	@LStanzl So soll's sein, hoffentlich überwiegt aber nicht das Leiden dararn oder darunter, aber Liebe ganz ohne leiden ist nicht zu haben!
373923539692552193	negative	23d4b9894a261a02c806990f62e4a544	[]	Super. Schöne Kopfschmerzen.
385016744018214912	neutral	e4d5222cbca1e26f725807e024f7e98b	[]	Männer tanzen heimlich.
369458501942124544	neutral	01eab16f1b0b2134626cc6b86801e0e8	[]	"Bin bei PIRATE EXPLORER mit der Mission '' Schatzsuche für Anfänger '' fertig! Spiel mit!
http://t.co/cV3VtSlxeO"
365617001596583936	positive	e0713e24e970365c408e24044b5aa063	[]	Nachtaktive überall nur hier nicht ^-^ ❤
365669413850054657	neutral	56efaecfe118e5eed78b87827f31438e	[]	sms kontakte Sandra (22 Jahre) aus Bayern sucht einen Mann, im Alter von 24 bis 35 Jahren f... http://t.co/Z1K3xRCNYp &lt;&lt;&lt; sms klick hier
366918754178838528	neutral	0472c7594107279af606d51513798400	[]	Pirate Bay mit eigenem Browser gegen Zensur: Zum zehnjährigen Bestehen schenkt die Piratenbucht den Nutzern einen... http://t.co/7t0dZfjxLB
376989747995881472	negative	dd371cd68939d475115cac56630ae914	[]	@nigjo von twitterwahlen.de abraten, weil dort öffentlich zugängliche Dinge öffentlich zugänglich sind find ich irgendwie komisch.
385471356168835072	neutral	8ea07244d1e8efbe66d20c100e395ca0	[]	RT @newsred: #Bundestagswahl 2013: 40,5 Prozent der Wahlberechtigten sind nicht im Bundestag vertreten #btw13 #cdu #spd #linke http://t.co/…
374488256710057986	neutral	27e3266938d0ecd07805d361f3e52ac7	[]	schrott ankauf und abholung in nrw http://t.co/3fK4VImnSB einfach klasse
373174064002514944	negative	e31f7e8e46b6514100e9c327a0936540	[]	@JenniferJones97 schraibn :o bin in letzter zeit viel mit anderen leuten am quatschen^^
371633726473924608	neutral	f3b4c81e8c1ea618ac9cf986d4489c05	[]	@enchanting_mana evtl. kann der @gromlix noch Verstärkung brauchen?
373886961146404864	negative	047e7e7fb2533f5fc78d74285f039929	[]	Lol, wut? Reinstalling Dropbox made my GPU hang.
395338922214961152	neutral	35912780b8d89d35584d3213d91c2715	[]	Interessante Kochbücher http://t.co/Q0DANTcdPo
369071216654438400	neutral	926dbab83be95aaf10fd3bc5947b698a	[]	AmandaGirl: Alter: 19 Sternzeichen: Schütze PLZ- Bereich: 3 Geschlecht: weiblich Augenfarbe: braun Hobbies: Sp... http://t.co/KsajYqzo6M
374771485245968384	neutral	8683c93327e4f1b8b263969d58975e62	[]	Tratsch + Headlines Sport http://t.co/fSQ8nk6lj2
375330179507585024	neutral	f7af1f85bec5e6edfd650fa3ae2f3afe	[]	Das mit den rosa Sternen scheint echt ein Problem zu sein. #UnderTheDome
363803619390259201	neutral	a3b50cc07dad0a9f98515db9c482290b	[]	#Schmuck SAL Y LIMON Armreif: Seit 2009 verzaubert SAL Y LIMON mit verspielten Kreationen f&amp;uuml;r spannende L... http://t.co/eaAyC4Inuh
395280411498405888	neutral	958a4f958731ae71709d9ce51eda7074	[]	MOOC – wieder so ein neuer Hype aus den USA? | Stud.IP Blog TU BraunschweigStud.IP Blog TU Braunschweig http://t.co/wsR9XeU4Ar
395983251023888384	positive	052e8c23fa11b456133dd4d5e00d61fc	[]	Auf dem Weg zur Hochzeit des Jahres. Umfangreiche Destiny's Child-, Jay Z- und Pet Shop Boys-Discografie dabei. Was kann da schief gehen?
390742581211963392	neutral	19b8d4bb5037df7d8d3cfc676cfef5be	[]	AKTUELL FPÖ-Pressechef Martin Glier nimmt seine fremdenfeindliche Aussage nicht zurück. Bedenklich, bedenklich... http://t.co/BBZNa8kcPi
392281030951854080	neutral	9af6762fa63376a8a1d928a7241294b4	"[""375787123485331456""]"	(Evangelist) und die Mutter der Kinder Zebedäi.
366872008736251904	positive	a164b9bd7c3608850aba28f4872c2dc4	[]	@Fantasygirl98 Super, Danke! Endlich mal jmd ders versteht ;D
390242888627404800	positive	5aaaee57e796f63c77446509f39498f2	[]	@ungehalten Ich danke! ;)
395038450564362240	positive	fc902df9137de000a023e410d6f57cd3	[]	@janeht_ watch ur back janeht (-;
395835523396538368	negative	9a2092ed305dcdae9811d9bf52a67349	[]	@wuchale Nope, was soll Ich mir besorgen? Den Saft? Danke schonmal vielmals! Hab ganze Nacht nicht geschlafen -_-
395459298714992640	neutral	baf111624cfcfb710ab6755c6358b274	[]	Heute morgen hat Bernd aus Oberstenfeld 100 Euro abgestaubt und gerade eben wurde das Gehalt von Erzieherin... http://t.co/YeUXsXovI7
385292603383500800	neutral	fe467fb534e1e7e40469a4a151ab2709	[]	RT @nwzonline: Katzen-Abschuss empört Tierfreunde http://t.co/u4lptlYgfY #Borkum_Wilhelmshaven
377178055522807808	neutral	ccb645fef5cb1bd94ea8ebb1f82741bd	[]	DJ DGAP-CMS: QIAGEN N.V.: Veröffentlichung einer Kapitalmarktinformation http://t.co/Eu4n6JrUn0
366248630564302849	neutral	bd8641e42d4a17251525909a8e40d1b3	[]	Neuer, kleiner NATUR - VLOG / Follow me around http://t.co/Bz5J2AxOua
393936497726193664	neutral	ea591088687784197e7fbbe6048b6467	[]	New video: Selbst geschwängert Kinderwunsch heimlich erfüllt!! http://t.co/HB4TyT6qb1 #als #bei #dass
368689794978553856	neutral	de43325bd89f5888ea5c495f30191291	[]	Eintracht vs Bayern die Spannung steigt
363184481592545281	neutral	ca06559b2c0bea86d76f2977ff981e0b	[]	"#btw Manipulation #Story ""Die frisierte Arbeitslosenquote"" ☠ http://t.co/3QBXcfQlOY ☮ Kostenlose #Hartz-IV Infos http://t.co/hj8AxuKUIo"
371647005921402880	positive	c334ecf16773f848c98f6f05c475fbf2	[]	@LoveAnni78 @bach_ingeborg live Stream vom Boot aus geniale Idee
371728140223389696	positive	af13c1778e53935b828b2625774f05d6	[]	"""@KristyGourgis: Ik ben echt klein HAHAHAHHAHA"""
393404966188376064	neutral	0c1aafd9470922628b30d35c433fb972	[]	@RolfASchweizer Steht jedem frei zu unterschreiben oder nicht...
372125089455955968	neutral	22642b0ab03aa341de425d0db7e1ee37	[]	Feuer frei beng beng
395993661088878592	neutral	9b6ccbf93e6c5a7ede801e7fdf0106d5	[]	@pellomeino Jasicher, die Band, die nach Status Quo beim 1985er LIVE AID Konzert dran war. Der Sänger ?
368230036199211008	positive	a48d89895d1b5f06a8d7e322996e7fc1	[]	RT @WirsindCDU: Guten morgen, ab heute bin ich, @henrikmsl, @wirsindcdu! Danke an meinen Vorgänger @Thorsten_Schatz! #ff Die Übergabe war p…
371551807493111808	neutral	3ed2ccc6c791d56841239cf465fdba31	[]	#nachrichten Jenny Elvers-Elbertzhag... http://t.co/tOjkI3seC6
370128189450096640	neutral	8f58a7cb03ad22e1f18631fea3e1df52	[]	#düsseldorf #duesseldorf #rheinturm #unten #oben @ Rheinturm http://t.co/KFDRz6KJDJ
385224634603294720	neutral	6b440382dd8907165e7b5587ca348647	[]	Chinas Produktionswachstum verzeichnet 17-Monats-Hoch http://t.co/8egDUmBeDS #Aktuelles CHINAorg #Wirtschaft
394044517772722176	neutral	741ec5c40456c9b8f7748ebe9b50ebc3	[]	@EnergienetzHH EE sind aber viel arbeitsintensiver als Dreckschleuderbetrieb. Zählt Klimawandel und Zukunftsperspektiven nichts mehr??
371913155447775233	neutral	f3b040460c40b17031d3a621c53a1364	[]	"@Letsrunandhide jetzt kann ich's dir auch hier sagen, jetzt bin ich wacher xDD
Also du hast dich vertippt und statt das einfach langweilig&gt;&gt;"
365554208965005312	neutral	5291f517958d1c5a3c3015b06a42e4fa	[]	Also, gleich, irgendwann, wenn's fertig geladen ist... #update #android
385493632393830401	neutral	8756e06176ec25b316dcdcb04f8e80a5	[]	Mitarbeiter steckte Zolli-Gelder jahrelang in die eigene Tasche http://t.co/jgJHXnXmRu http://t.co/S9IJTjVvwy
390512981051600897	negative	6f67242b9d64bf33992535e6561a5f52	[]	@iPhel74 Nein, Liste nicht voll, sondern Spam-Filter hyperaktiv (und in den letzten 2 Wochen keine Zeit zum durchsehen) :-/
373905260865019905	neutral	b380dfd11fa7bd49d446338aa1d6f2c8	[]	Berufstätigkeit mit Behinderung? Für den deutschen Bürokraten eine kognitive Überforderung. Seelig sind die, die ,,, http://t.co/LILBFOAppp
372946170399981568	neutral	57cbe41707ea4fb667914a7fa5b2744c	[]	@reuters_de verzweifelte Rettungsversuche?
395617767740538881	neutral	34da466542f6633ef653446a07987f2c	[]	@schenklklopfer Konnte nicht erreicht werden weil ich mich durch Dusseligkeit physikalisch vom Koffer, Telefon und Notebook getrennt hatte
394884615770341378	neutral	756037ad94c90ca294dcbb29a9db5315	[]	"Manchmal sehe ich neben Haselsteiner alt aus, sagt @matstrolz. Neben den #NEOS sehen die Grünen alt aus, finde ich.
http://t.co/HJdPs6nS5G"
372426592535842816	negative	d91e4eca80667bdb4487b1e34872115a	[]	@DeutschesAlien leider so...
374772202652319744	neutral	13eff7b24541e4e90f1240b0bd304496	[]	"in Schwarzkollm Ri. Bahnhof aus einem silbernen Caddy (Danke, BiuuH!)
/rs"
394166748468875264	negative	a00330704824f269eb53098a7b677fea	[]	@BirgitMathon ...ich fürchte ich verpasse da dann das Raumschiff nach Alpha Centauri (wenn sie nach geht....)
395987906554527744	positive	969fddb1b9e4e7a615d0b35eda2e1f78	[]	RT @_klingebiel: @mc_flausch sehr schick du Gangster ;)
371297834126934017	neutral	34d3ac658c39a5d47230b0d2bf6f0e45	[]	#Feuerwehr, aufmerksame Nachbarn löschen Küchenbrand: http://t.co/qnzrmOcKLW
363796736604516352	neutral	113ec0d6aafd3344883355055830e69b	[]	“@Earth_Pics: Neuschwanstein Castle, Germany http://t.co/km50q08aU7”
377514258424426496	neutral	df957366f0b37d0b8c8694ace9494341	[]	@firefighter_HBG Damit nix ruckelt bei den Mediatheken sollte mind. eine 6 Mbit Leitung vorhanden sein
376588957129392128	neutral	c43b81bfc89e8dd9be4ca1252e4b5301	[]	"Und damit herzlich willkommen zum Thementag ""Wirsing - warum er als Zahlungsmittel von den USA nicht anerkannt ist"""
394466775166763009	positive	f1784fd2cf57a7633d7dc6a02e95105e	[]	@Kosak_Daniel Hübsch!
375564556900507648	positive	d6fa9346af3981505fcf9ab411df1c2f	[]	@MetosTeddybear Der hat mich vor Monaten geaddet und angeschrieben, meinte, er findet ihn HM nie Freunde bla bla :D
368445980254806016	positive	7edb43dfbeef25828afa0207d99d762e	[]	@bdg291 Ach was, nichts zu Danken! &lt;33
372128784671334400	negative	2ca56f70049b5cccd754e16a5e9654da	"[""372112334309056513""]"	RT @anked: pro7 sucks. 2 Stunden interview ueber transparenz, ueberwachung, bildungsgerechtigkeit, integration, gesundheit... was bleibt? d…
395845870718959616	neutral	27d20cde3cae5e365767ce2753f03a51	[]	Aktien, Euro, Öl: Bernanke sorgt für Katerstimmung bei Dax-Anlegern: Die Unklarheit über den zukünfti... http://t.co/HFfiRzySfv #Aktuell
363923048295960577	neutral	9341777b7ba3cf5bf1eba3e053b704cb	[]	Unternehmer wollen Linke mit deren eigenen Waffen schlagen @NZZ: http://t.co/6JWML4ABrF (ohne hans j. bär: #KLASSENKAMPF VON OBEN
389439507654660096	neutral	65805d463facbe056941346e0103d001	[]	@raiO_Oton Man kann aber auch günstig mit der DB reisen. Z.B. mit einer BahnCard und/oder Sparpreisen: http://t.co/KXza2fJLIn /ki
374111117360254976	neutral	3ab81fbdcbb4525fb6b54f38405bac04	[]	Versuche mich jetzt daran iOS 7 auf mein iPhone zu kriegen. Man drücke die Daumen.
372419898556694528	positive	597a1e2f2c35adbd74ad03154d0cfce3	"[""372310406406365184""]"	RT @DortmundBlog: Vier weitere Wochen Pause für Gündogan. Jede Menge Zeit also um den neuen Vertrag zu unterschreiben ;-) @bvb #bvb
389838159434878976	positive	afee5e00b8b6162eb4e79876ea6cb302	[]	@Michelbeharie @HeyyCutie_ @Tim_O99 echt he, arme tim hahaha
390718946351271936	neutral	58eb176826886582194858938a4ca569	[]	David #Cameron wirft #Guardian Gefährdung der nationalen Sicherheit vor - SPIEGEL ONLINE http://t.co/rnHMZqnykf
384935789953429504	positive	053179f20cc6566632732680fee5a344	[]	Feines #Monster....
373080581099094016	positive	375e0cd9d7467758d7673c3ecedc6092	[]	Per 'Pelle' Nilssons Einsatz gegen den FC Augsburg fraglich - erneuter möglicher Startelfeinsatz für Berkay... http://t.co/63GM3veLfQ
390747874495307776	negative	9551dcf78f0ce549434b83b240c2b876	[]	Wtf Staplerscheinkurs mega langweilig! Hilfe!
364077755081564161	neutral	a5344d1349b3b00c1f871cfaa52ed543	[]	"OFFIZIELLE KORREKTUR/'HB': Länder erzielen erstmals seit langem Überschuss: (Das ""Hande... http://t.co/SRblyr3T9l http://t.co/RP0jU6vp4G"
368080970886311937	negative	fba6ce482dec4de1cd9e4eed0ba8a846	[]	Sand kommt echt ÜBERALL hin. #meh
373341898926088194	neutral	bcbb5ff3fd99d2a8aa7bcd7242187ab6	[]	RT @golem: 100 MBit/s: Bundesnetzagentur fordert zügigen Vectoring-Aufbau http://t.co/ar56sMebDa
368010175094878208	neutral	a239fd239772a3aecddbffd929343f1e	[]	ups da geht der ADAC Hubschrauber hinter dem Bendplatz runter
373839137884762113	positive	f6dc4dbbe4cb58ab8d15e6dcd4e2ea84	[]	"RT @Duchateau: Das beste kommt zum Schluss? Ilsö: ""Manchmal kommt der Beste auch erst in den letzten 45min.""… http://t.co/cT0MjjOqe8"
363014737891966976	neutral	8c9d685e97bbbfd4bcd1d15f586cb95d	[]	“@onehundredbirds: @tamiblear @Lisa_CVR ach tamina!! du wolltest doch mit deiner cous einfach spointan entscheidn oder?” si si ma cherie
391894995654803456	neutral	73c8c4d4701a838c61eeefa0f4579805	[]	Neue Eigenschaft: Autorisierungs-Durchsetzungsvermögen.
389384432291155968	neutral	0ed81b796469174a2aef645217df022d	[]	Heute große Eisschlacht! Eis für lau.
371721542905765888	positive	4eedbe461d15cb91b8a0f90bb82371c5	[]	@Shelynx sieht chic aus ^^
372112833661517824	neutral	88b2ecbbde4b1ab7c57901cce90d1bc3	"[""372071481913913344""]"	RT @UteWeber: Rücksicht nehmen auf die Bedürfnisse anderer heißt übrigens nicht, nach dem Überfahren einen kurzen Blick in den Rückspiegel …
365694260651106304	positive	3ec8b035957be4e31826c4732fd2c88e	[]	RT @primeballerina: Lange nicht mehr gedacht, aber... THANK GOD IT'S FRIDAY!!!!!!
392298672429735936	neutral	198289881823d343fcd4142c335a5a23	[]	Kuss Mich, kuss Mich, kuss Mich... O, bitte, bitte, jaaaa...
373429014469550080	neutral	2c577009f8e4d6ca356cc9673c825ae1	"[""371274534948978688"",""367340521070804992""]"	Mobile Document Viewer: Heute gratis für... http://t.co/WWNmitBDJy
367335970154102784	positive	014438de8308426f5ec9986dc695dd25	[]	Instandhaltung erfolgreich abgeschlossen!
374213827719475200	neutral	a047b643ac33a80f9775987ffd335855	[]	News Hann. #Münden: Schwerer Unfall nahe Dransfeld http://t.co/yfj2PYQauO #hna
392007704908423168	positive	a8cd852f2dbdb7391c9d8263f36d2c0a	[]	@NatLay_xx hab keine, bin lieb zu dir. ^_^
377321458642747392	positive	7ec0f671132b42f30a7b05f38091c065	[]	@feuertinte Danköööööööö :D ...hoffe ich werd's überleben! ;)
376615175643607040	neutral	fe3f47e4ead97743dca26239d66998c4	[]	.. allein open source eine chance hat, käufer und besitzer von software zu schützen, daher wird es weitere angriffe gegen open source geben
367247814348529664	positive	575aabd8c071927844f18bcd71b77d49	[]	"""Was staerkt den Geist und macht ihn jung? Aus schoener Zeit - Erinnerung!"" Heinrich Martin"
373345782855766016	neutral	692c1dbcc51dd73d88d95cb20ad53996	[]	Unser Versprechen an die Wähler: Wir tauschen ihre wertlosen Euro 1:1 gegen kostbare D-Mark. 22. September: #AfD wählen!
363341684102692864	positive	ba60d0fa6fdf7edfd0c3a731c8f0a1b2	[]	@MissTrashman Jaaaaa machen wir unbedingt :3 nach dem Stream jaaa? :3 &lt;3
373159610091597824	neutral	46b410067d13e404688f3e5c0b58f890	[]	Lesson learned: Feministinnen dürfen bei Meinungsfreiheit,Rechtsstaat, Zensur, Lizard, Spock nicht mitspielen. Mehr Baumhaus als Bundestag.
363330305119096834	positive	3bff3313794514d4327458fe9fd1aead	[]	Music voll dramatisch Lol #LPTlive
370957659244986369	neutral	db816c9719e414399166ae7302a98401	[]	@Manuel_A_Kotz Mit Blindheit geschlagen sein,ist hoffentlich nicht ansteckend #BTW13 http://t.co/hHe6Ge4uiZ Zwangsbehandlungsgesetz 26.02.13
365178407685853185	positive	3b413dff8ee42b35e82fbfc239588064	[]	"""@heiseonline: Marktforscher: Windows Phone explodiert http://t.co/kUz1vBD1pm"" endlich! (im wörtlichen Sinne genommen.)"
377753526338064384	neutral	80d7e259dbfbcd9719b8588077386754	[]	Gesuender Leben durch eine bessere Wasserqualitaet ohne Kalk. http://t.co/ngB31IjoUN
395868234844758016	negative	511161f7082240ea745da418d0983808	[]	@lovesexart abr thun iscb würk keh heiligi gegend.... Abr Bern genauso
389756265842216960	neutral	12abe01c3fa7e4fd91ec5c432f0a4ec8	[]	(Aber müssen sie dabei unbedingt Schlager hören? &gt;.&lt; Ich will mein Fenster aufmachen.)
368520298875740160	negative	80e98ef4ba740461da4ba159a9eafd11	[]	@Riva_Yatt wut
368682815790927872	neutral	493f409cf4d79e861aacec3a957721c4	[]	@PParzival hast dus hin geschafft?
392678454124380160	negative	2db07540d69077aef78d2e27a5f4368d	[]	@FabianHamak @HanneloreKraft @peteraltmaier schreibfehler: streiche heiter, setze traurig.
374229980026519552	neutral	f85e8a9da8ada676bf8211962c0f29f2	[]	Ich habe ein @YouTube-Video positiv bewertet: http://t.co/5Csao36Hxb HALT DIE FRESSE - 04 - NR. 157 - EKO FRESH (OFFICIAL HD VERSION
395476889650728960	neutral	0d64307f6fde24aef61944e19063e3d0	[]	#Anonymous #Hamburg Link: NSA-Affäre: Friedrich will notfalls US-Diplomaten ausweisen: Reiner Zufall posted a ... http://t.co/XUebgDdpWH
368713857650278400	neutral	89ae4617f4b7eb6fbb0327ca0c00be66	[]	"Entschuldigung von Konzernchef Grube: ""Große Blamage für die Bahn"" Deutsche-Bahn-Chef Rüdi http://t.co/QotyXVWhkL http://t.co/1EvGULcQTx"
372998481947795458	neutral	d7ef9e632dc4be5db5adfb92717ac04f	[]	News aus Hofgeismar: Grebenstein erhält Preis vom Bund http://t.co/ratvsmE2M9 #hna
370536211518996480	neutral	fa9dd5b3bd720a4f7b9a47cbf0d7c1e0	[]	Glückwunsch an @Tom76Tim und @RenaudX. Jeweils 50 Kristalle sind auf dem Weg. #Panzar # Trivia
366632363159068672	neutral	908542127f910e20b11032babf018d69	[]	@kawaiikumomo Hast du das neue Rozen Maiden inzwischen mal weiter geschaut?
370541785660936192	neutral	ac07a8bedde8b68e4e8cd54fc4e6dcaf	[]	@muesteri richtige Nazis oder nur leicht kaputt?
376849960068608000	neutral	a39fb90e307ffc5f8898d6e45b882778	[]	RT @FAZ_Politik: Denk ich an Deutschland: Das Unbehagen in der Demokratie http://t.co/b1YRbUgOu4
369883640605728770	positive	243efae3d406556106af8cf598a341a3	[]	Phantastische Leistungen unseres demokratischen Rechtsstaates! #hust #röchel http://t.co/FwG2TmwEkP
367534448969261056	negative	e519a72049fe6d961e8c9f9f83be3a6f	"[""247211477050724352""]"	pengen main atuh ih :(((
393880709330653184	neutral	13cad4387cd0cd9e2f4449d5912dcd01	[]	Liebe. Chemischer Unfall. Leben. Biologische Unart.
370115611009220608	negative	672ecc6c2a0f1ac1c85c2fad36f08b85	[]	POL-EL: Lagerhalle abgebrannt http://t.co/K5lckcKKan
370390958388813824	neutral	023ec0843b0cb4765684fd2e2b3fb392	[]	@RAWinkler @MeikeJensen1 @tyguen @breuer_law @Stiftungsrecht @RAHildebrand @Verteidigung @StBWinter noch nicht, geht gleich los. Und du?
375991407304916992	neutral	795b2634d5be9cec9e034efb2c48f52f	[]	#LUDWIGSFELDE/#BRANDENBURG/#HAVEL: 22-Jähriger bei Autounfall ums Leben gekommen &gt;&gt; http://t.co/JIL0agFz3X
367709158164156416	neutral	a1ac82599e3e717ca83f15b4a3d7255f	[]	@Lizzy1804 genau. Band 4 soll auf Englisch Ende 2013 oder Anfang 2014 kommen, Band 5 steht glaube ich noch nicht fest.
365855431169552385	negative	ba0d3dc712e6c1cce53338152e5bfb0d	[]	@KobyPhotography scheiss uf dich!
375906145501999104	neutral	c45ce7efe2697403c5f2e3812c7a91c1	[]	http://t.co/1CTUcaj6kv meldet neuen Anrufer unter 04263129 als #Kostenfalle ! http://t.co/nFv72nmGpg
