TweetID,HandLabel,AnnotatorID
457809872177074176,Neutral,42
457809943086006273,Neutral,42
457810027659939840,Neutral,42
457810105858523136,Neutral,42
457810257616834560,Positive,36
457810350579408896,Neutral,36
457810428954169344,Neutral,36
457810428954169344,Neutral,42
457810458607497217,Neutral,42
457810484520312832,Neutral,42
457810554954858496,Neutral,36
457810588983644160,Neutral,37
457810612102254592,Positive,42
457810714040598528,Positive,42
457810724127928320,Neutral,42
457810749512245248,Neutral,42
457810882605490176,Neutral,36
457810915568521216,Positive,36
457810974276608000,Positive,36
457810974276608000,Neutral,42
457811033365954560,Neutral,36
457811039984553984,Positive,42
457811069898358784,Neutral,42
457811153075601409,Neutral,36
457811188832022528,Positive,37
457811253483044864,Neutral,42
457811303898578944,Neutral,42
457811353202606080,Neutral,42
457811523726225408,Neutral,42
457811546333544448,Neutral,42
457811579224866816,Neutral,36
457811621751308289,Neutral,36
457811652638158848,Negative,36
457811673043456000,Neutral,36
457811695923372032,Positive,36
457811807756107777,Neutral,42
457811829805572096,Neutral,42
457811933735813120,Negative,36
457811952686080000,Positive,37
457812040175091712,Neutral,42
457812069757497344,Neutral,42
457812117614505984,Neutral,42
457812155417772032,Neutral,42
457812215064973312,Neutral,42
457812215064973312,Neutral,42
457812262305406976,Neutral,42
457812262305406976,Neutral,42
457812281607598080,Neutral,42
457812339740659712,Neutral,36
457812433101656064,Positive,36
457812518724194304,Positive,36
457812600085307393,Positive,36
457812630309060608,Neutral,42
457812688911867904,Neutral,42
457812718041309184,Neutral,37
457812764892086272,Neutral,42
457812764892086272,Positive,42
457812883171463168,Neutral,42
457812883171463168,Neutral,42
457812975873949696,Negative,42
457813025790386176,Negative,42
457813107419930624,Positive,36
457813180413403136,Positive,36
457813340098920448,Neutral,36
457813375360466944,Neutral,42
457813451549999104,Negative,36
457813493425905664,Positive,37
457813604826624000,Neutral,42
457813638423015424,Neutral,42
457813672182956032,Positive,42
457813674997338112,Neutral,42
457813674997338112,Positive,42
457813675848777728,Positive,42
457813675848777728,Positive,42
457813676276592640,Neutral,36
457813678470230016,Neutral,36
457813711882059776,Positive,36
457813774440079361,Neutral,36
457813795256414208,Neutral,36
457813908175478784,Neutral,42
457813924935909376,Positive,36
457813978576859136,Positive,42
457813978576859136,Positive,37
457814039406841856,Positive,42
457814125020971008,Positive,42
457814154964140033,Negative,42
457814220613373952,Neutral,42
457814290129780736,Neutral,42
457814346752884736,Neutral,36
457814400603545600,Neutral,36
457814400603545600,Positive,42
457814472225456128,Positive,36
457814494249746433,Negative,36
457814593763819521,Positive,42
457814611744808960,Neutral,36
457814702102282240,Positive,37
457814736965758976,Neutral,42
457814736965758976,Neutral,42
457814771233222656,Neutral,42
457814817206992896,Neutral,42
457814969107881984,Negative,42
457815058144559104,Neutral,42
457815108203184128,Positive,36
457815141409910784,Neutral,42
457815141409910784,Negative,36
457815268010774528,Positive,36
457815343776661504,Neutral,42
457815375447871488,Neutral,42
457815375447871488,Negative,37
457815421169975298,Neutral,42
457815444028915712,Positive,42
457815485749682176,Negative,42
457815528846151680,Negative,42
457815528846151680,Neutral,42
457815695620046848,Neutral,42
457815732244738048,Negative,42
457815751442071552,Neutral,36
457815768642908160,Positive,36
457815803162034176,Positive,36
457815848057847808,Positive,36
457815848057847808,Neutral,42
457815923978932224,Neutral,42
457815923978932224,Neutral,42
457815937970737152,Positive,36
457816010838384640,Neutral,37
457816107563646976,Neutral,42
457816179978305536,Neutral,42
457816234411573248,Neutral,42
457816238303870976,Neutral,42
457816256427872257,Neutral,42
457816330545029120,Negative,42
457816361410908160,Neutral,42
457816404855910400,Positive,36
457816529502220288,Positive,36
457816603116462080,Positive,36
457816630471712768,Neutral,42
457816702894759936,Neutral,42
457816746146430976,Positive,36
457816766870458368,Positive,37
457816766870458368,Neutral,42
457816826475327488,Neutral,36
457816891961397248,Negative,42
457816964065660928,Negative,42
457816980247293953,Neutral,42
457817032730607616,Neutral,42
457817108102250496,Neutral,36
457817176523952128,Positive,36
457817213450211328,Positive,36
457817249991380992,Negative,36
457817249991380992,Negative,42
457817267150286848,Neutral,42
457817404102676480,Positive,36
457817445714366464,Neutral,37
457817490983501824,Neutral,42
457817626673438720,Neutral,42
457817626673438720,Neutral,42
457817695690694656,Neutral,42
457817695690694656,Neutral,42
457817723884822530,Neutral,42
457817769229025280,Neutral,42
457817804201558016,Neutral,42
457817864918278144,Positive,36
457817912397807616,Positive,36
457817954412158976,Neutral,42
457818038608592896,Neutral,42
457818038608592896,Neutral,42
457818064068042752,Positive,36
457818099782537216,Neutral,37
457818126328299521,Neutral,42
457818214735835136,Negative,42
457818258977329153,Neutral,42
457818286680702977,Positive,42
457818317169123328,Neutral,42
457818462271053824,Neutral,42
457818462271053824,Neutral,42
457818551613931520,Positive,36
457818583234785280,Positive,36
457818719134449664,Negative,36
457818771236077568,Neutral,42
457818807340638208,Neutral,42
457818833932517376,Negative,36
457818871438012416,Positive,37
457818871438012416,Positive,42
457818947942117376,Positive,42
457819031085793280,Neutral,42
457819033635938304,Neutral,42
457819105505337345,Neutral,42
457819148878614528,Positive,42
457819206189580289,Neutral,42
457819288632852481,Neutral,42
457819358832492544,Neutral,36
457819403174682625,Neutral,36
457819425241321472,Positive,36
457819438629531648,Positive,36
457819470522630144,Neutral,36
457819539275644929,Neutral,42
457819539275644929,Neutral,42
457819547840815104,Positive,42
457819569533771776,Neutral,42
457819569533771776,Negative,36
457819622990155776,Neutral,37
457819641885523968,Neutral,42
457819682045972480,Neutral,36
457819702459658240,Neutral,42
457819710571413504,Negative,42
457819761687396352,Neutral,42
457819791609192448,Neutral,42
457819859678941184,Positive,36
457819953216094208,Negative,36
457819966423969792,Neutral,36
457820020920553472,Neutral,42
457820020920553472,Positive,36
457820076746756096,Negative,36
457820117796003841,Positive,42
457820117796003841,Positive,42
457820145843712000,Neutral,42
457820261140946944,Neutral,36
457820325992882176,Positive,37
457820347837194240,Neutral,42
457820361149915136,Positive,36
457820379399348224,Neutral,42
457820421694685184,Neutral,42
457820421694685184,Positive,42
457820455165259776,Neutral,42
457820478259093504,Neutral,42
457820489181040640,Neutral,42
457820489181040640,Negative,42
457820556507623424,Neutral,36
457820556507623424,Neutral,42
457820637151518720,Negative,36
457820637151518720,Negative,42
457820688829513728,Positive,36
457820688829513728,Positive,42
457820729510080512,Neutral,36
457820786011942912,Neutral,36
457820808069386240,Positive,42
457820869881233408,Neutral,42
457820912138866688,Neutral,42
457820912138866688,Positive,36
457820977276395520,Neutral,37
457820995890741248,Neutral,42
457820995890741248,Neutral,42
457821056989147136,Negative,36
457821075674779648,Neutral,42
457821108495212545,Positive,42
457821190670004224,Positive,42
457821224799068160,Neutral,42
457821247876112384,Positive,36
457821278322561024,Negative,36
457821278322561024,Neutral,42
457821307229712384,Neutral,36
457821337923616768,Positive,36
457821406320164864,Negative,42
457821406320164864,Negative,42
457821490202046464,Negative,36
457821504345214976,Negative,37
457821575946194944,Negative,36
457821668556431360,Neutral,42
457821695223799808,Neutral,42
457821765700689920,Neutral,42
457821840728416256,Positive,36
457821915563175936,Negative,36
457821949209894912,Neutral,36
457821975378157568,Neutral,36
457822067908677632,Neutral,36
457822098745200640,Positive,37
457822127719477248,Positive,36
457822135302758400,Neutral,42
457822164251455488,Neutral,42
457822164251455488,Neutral,42
457822206756937728,Neutral,42
457822221994848256,Neutral,42
457822256488775680,Neutral,42
457822359702228992,Negative,36
457822359702228992,Negative,42
457822375892246528,Neutral,36
457822375892246528,Neutral,42
457822426517495808,Positive,36
457822467281530880,Positive,36
457822467281530880,Neutral,42
457822490124115968,Neutral,42
457822557207420928,Neutral,42
457822558898126848,Positive,36
457822598861430784,Neutral,37
457822610676797440,Neutral,42
457822610676797440,Neutral,42
457822619610275841,Negative,36
457822627437240320,Positive,42
457822701311524864,Neutral,42
457822751647354881,Neutral,42
457822783431770112,Neutral,42
457822894375325696,Neutral,36
457822921361063936,Neutral,36
457822939799646209,Positive,36
457823160185155584,Neutral,42
457823235095412736,Positive,36
457823300874665985,Neutral,37
457823300874665985,Neutral,42
457823356096876544,Neutral,42
457823356096876544,Negative,42
457823395443654656,Positive,36
457823395443654656,Neutral,42
457823430692569088,Neutral,42
457823447486562304,Neutral,42
457823479308382208,Neutral,42
457823533884665856,Neutral,42
457823615023869952,Neutral,42
457823626142953472,Negative,36
457823657809948673,Positive,36
457823700122083328,Neutral,36
457823775242072064,Neutral,42
457823799854239745,Neutral,42
457823931156537344,Neutral,37
457823931156537344,Neutral,42
457823932020555777,Positive,42
457823932020555777,Positive,36
457823979592744960,Positive,42
457824125151903744,Positive,42
457824125151903744,Positive,42
457824165836652544,Neutral,42
457824173629669378,Positive,42
457824297290317824,Neutral,36
457824306819764224,Neutral,36
457824352571236352,Positive,36
457824404316360704,Positive,36
457824440697356289,Neutral,36
457824504191156224,Negative,42
457824531915476992,Neutral,42
457824556745379840,Neutral,36
457824642309562368,Positive,37
457824714208333824,Positive,36
457824741622300672,Neutral,42
457824793924890624,Negative,42
457824841123786753,Neutral,42
457824910321393664,Neutral,42
457824933968891905,Neutral,36
457824958543310848,Positive,36
457824975811260416,Neutral,36
457825055742103552,Neutral,36
457825114013175809,Neutral,36
457825126239977472,Neutral,42
457825231579930624,Positive,42
457825231579930624,Positive,42
457825277293654016,Positive,36
457825368674562048,Neutral,37
457825415969505281,Negative,42
457825453626359808,Neutral,36
457825453626359808,Positive,42
457825471422803968,Neutral,42
457825534370938881,Positive,42
457825534370938881,Positive,42
457825736637054976,Negative,42
457825754332819456,Negative,42
457825801795166208,Positive,42
457825801795166208,Positive,36
457825817121542144,Positive,36
457825836000104448,Negative,36
457825876634529792,Neutral,36
457825885291159552,Negative,36
457825945697935360,Neutral,42
457825971350286336,Negative,42
457826059900424193,Neutral,36
457826059900424193,Neutral,42
457826083791175680,Neutral,37
457826099071057920,Neutral,42
457826178670530561,Positive,36
457826241685778432,Neutral,42
457826294622064640,Neutral,42
457826418089791488,Neutral,42
457826445218562048,Neutral,42
457826520904777728,Neutral,42
457826582930153472,Negative,36
457826622549147648,Positive,36
457826646297698304,Neutral,36
457826681785692160,Positive,36
457826734994620416,Negative,36
457826815403626496,Negative,42
457826838979829760,Neutral,42
457826898698305536,Positive,36
457826978658549760,Negative,37
457827076616511488,Neutral,42
457827117297074176,Negative,36
457827149534486528,Negative,42
457827215838048256,Neutral,42
457827240446021632,Neutral,42
457827250445242369,Neutral,42
457827303083737088,Positive,36
457827359970709504,Neutral,36
457827401767354368,Negative,36
457827401767354368,Neutral,42
457827534403801088,Neutral,36
457827571808608256,Positive,36
457827597918150656,Positive,42
457827597918150656,Positive,42
457827658433564672,Neutral,42
457827658433564672,Positive,42
457827751236763648,Negative,36
457827807071322112,Positive,37
457827893889208321,Positive,42
457827893889208321,Neutral,42
457828047119716353,Neutral,42
457828114106941440,Neutral,42
457828161867497472,Negative,42
457828172709756928,Neutral,42
457828311188918272,Positive,36
457828363529637888,Neutral,36
457828379866451968,Positive,36
457828433213796352,Positive,36
457828465702895616,Positive,42
457828497281806336,Neutral,42
457828525949849600,Negative,36
457828549098217473,Neutral,42
457828580345790464,Neutral,42
457828618748854272,Positive,36
457828704383942656,Neutral,42
457828749648863234,Negative,42
457828778144960512,Neutral,42
457828806842019840,Neutral,42
457828847153471488,Neutral,36
457828886710325248,Positive,42
457828886710325248,Positive,36
457828899905622016,Negative,36
457828947108331521,Neutral,36
457828947108331521,Positive,42
457828993795112960,Neutral,36
457829121616515072,Neutral,42
457829210724511744,Positive,37
457829244341858304,Positive,42
457829312893571072,Neutral,36
457829318211555328,Neutral,42
457829486386774017,Negative,36
457829535091019776,Negative,42
457829535091019776,Negative,36
457829636387647488,Neutral,36
457829657346576385,Negative,36
457829790826123264,Negative,42
457829868458500096,Neutral,42
457829868458500096,Neutral,36
457829887915851776,Positive,37
457829962238918656,Negative,42
457829969226629120,Positive,36
457830026415984640,Neutral,42
457830087384371200,Neutral,42
457830162013650944,Neutral,42
457830214593417216,Neutral,42
457830214593417216,Positive,42
457830223778963456,Positive,36
457830259031699456,Positive,36
457830259031699456,Positive,42
457830298634702850,Positive,36
457830315831353344,Positive,36
457830387721719809,Neutral,42
457830433326370816,Neutral,36
457830461239488512,Negative,37
457830461239488512,Neutral,42
457830500313219072,Neutral,36
457830538209144833,Negative,42
457830571910365185,Neutral,42
457830620593684480,Neutral,42
457830660754137088,Neutral,42
457830660754137088,Neutral,42
457830703544434688,Negative,42
457830738457423874,Neutral,36
457830781025779712,Neutral,36
457830809635131393,Neutral,36
457830809635131393,Neutral,42
457830847916154880,Positive,36
457830897312886784,Neutral,36
457830978317086720,Neutral,42
457831002086592512,Neutral,42
457831094004744192,Positive,37
457831113541828608,Neutral,42
457831115232124928,Neutral,36
457831115391528960,Neutral,42
457831116784025601,Neutral,42
457831194181533696,Neutral,42
457831219313778688,Negative,42
457831295926951936,Neutral,36
457831400813920256,Positive,36
457831468774207488,Neutral,42
457831468774207488,Neutral,36
457831476076494848,Positive,36
457831512453689344,Neutral,36
457831512453689344,Neutral,42
457831582158819329,Neutral,42
457831584616677376,Neutral,42
457831615830315010,Neutral,36
457831633425428481,Negative,37
457831683430285312,Neutral,42
457831683430285312,Neutral,36
457831765231824896,Neutral,42
457831821649408000,Positive,42
457831821649408000,Positive,42
457831935503777792,Neutral,42
457831957737775104,Neutral,42
457832086255460352,Negative,36
457832122980777984,Positive,36
457832152982618112,Positive,36
457832237254197248,Negative,36
457832313536389120,Positive,36
457832376706416640,Positive,42
457832424584790018,Neutral,42
457832452346875904,Neutral,42
457832452346875904,Positive,36
457832490515054592,Neutral,37
457832599873126400,Neutral,42
457832610518274048,Negative,36
457832692672110593,Negative,42
457832752948445184,Positive,42
457832811479957504,Positive,42
457832822862934017,Negative,42
457832836389945344,Neutral,42
457832836389945344,Neutral,42
457832892300013568,Positive,36
457832960209977344,Positive,36
457833031940968449,Neutral,36
457833047241396224,Neutral,36
457833108684148736,Negative,36
457833316931362816,Negative,36
457833332399546369,Neutral,37
457833387429203968,Positive,42
457833430689259520,Neutral,36
457833502675705856,Neutral,42
457833513283489792,Neutral,42
457833627242737664,Positive,42
457833642858127360,Neutral,42
457833658779729920,Positive,36
457833658779729920,Positive,42
457833703939379202,Neutral,36
457833751683145728,Negative,36
457833804171083776,Positive,36
457833817064349697,Neutral,36
457833917815721984,Neutral,42
457833960551514112,Positive,42
457833974824706048,Neutral,36
457834121524699136,Neutral,42
457834135411642368,Neutral,36
457834139941888000,Neutral,42
457834159927726080,Positive,42
457834201380052992,Neutral,42
457834216135614464,Positive,42
457834312541696000,Neutral,42
457834384092319744,Positive,36
457834437724893185,Neutral,42
457834437724893185,Positive,36
457834463209488384,Neutral,36
457834498177368064,Positive,36
457834719649218560,Neutral,42
457834738892673024,Positive,36
457834790188613632,Neutral,37
457834844673015808,Neutral,42
457834919012859904,Positive,42
457834982363660288,Neutral,42
457835137695510529,Neutral,42
457835162387374080,Positive,36
457835162387374080,Neutral,42
457835204548493312,Positive,36
457835243404152832,Neutral,36
457835256553287680,Neutral,36
457835306713350144,Neutral,42
457835336924921856,Positive,42
457835360060727297,Positive,42
457835442063540225,Neutral,36
457835572657004545,Neutral,42
457835572657004545,Neutral,42
457835658879709184,Positive,36
457835878959046656,Negative,42
457835904150036480,Positive,36
457835904150036480,Neutral,42
457835965286219776,Negative,36
457835965286219776,Negative,42
457836027462565888,Neutral,36
457836043119886336,Positive,36
457836070529687552,Positive,36
457836140641660928,Negative,42
457836226566180864,Positive,36
457836276251885568,Neutral,37
457836316970188800,Positive,42
457836335068631040,Neutral,42
457836335068631040,Positive,36
457836366018400256,Neutral,42
457836477377183744,Positive,42
457836495299432448,Positive,42
457836523896209408,Negative,42
457836572759445504,Positive,36
457836635452108800,Positive,36
457836649943011329,Neutral,36
457836705136275456,Negative,36
457836717543002112,Negative,42
457836717543002112,Negative,36
457836783586533376,Positive,42
457836821654028289,Neutral,42
457836869351665664,Positive,36
457836935386783744,Positive,37
457836966382669824,Neutral,42
457837019113091072,Positive,36
457837019113091072,Neutral,42
457837128639336448,Neutral,42
457837128639336448,Neutral,42
457837145105776640,Neutral,42
457837170464923648,Neutral,42
457837256066084864,Neutral,42
457837256066084864,Neutral,36
457837281265868800,Positive,36
457837360609112064,Negative,36
457837429609996288,Positive,36
457837545154686976,Negative,36
457837652533067776,Neutral,42
457837722041081856,Neutral,36
457837790982848512,Negative,37
457837790982848512,Negative,42
457837836629446656,Negative,42
457837875342483457,Neutral,36
457837911950786560,Neutral,42
457838066473119744,Positive,42
457838161163739136,Neutral,36
457838201567465472,Positive,36
457838276163141632,Neutral,36
457838323839430656,Positive,36
457838361160347649,Positive,36
457838361160347649,Neutral,42
457838413471678464,Neutral,42
457838413471678464,Neutral,42
457838439875248128,Negative,36
457838475333885952,Neutral,42
457838475333885952,Neutral,37
457838522628857857,Neutral,42
457838522628857857,Neutral,42
457838602601254912,Neutral,42
457838602601254912,Positive,42
457838606623973376,Neutral,42
457838638903345153,Neutral,42
457838638903345153,Neutral,42
457838744629174273,Negative,36
457838756985577472,Negative,42
457838756985577472,Negative,36
457838799968813056,Neutral,42
457838799968813056,Neutral,36
457838828137771008,Neutral,42
457838828137771008,Neutral,36
457838889726922752,Neutral,42
457838926934188033,Negative,42
457838983259901952,Positive,36
457839010434781184,Positive,37
457839042135347200,Negative,42
457839123244785664,Negative,36
457839171751911425,Neutral,42
457839206052941824,Neutral,42
457839254182592512,Neutral,42
457839316790951936,Negative,42
457839364538904576,Positive,36
457839429676453889,Neutral,36
457839429676453889,Positive,42
457839465357406208,Neutral,42
457839492574244864,Positive,36
457839556641837057,Positive,42
457839570974162944,Neutral,42
457839666470080512,Negative,36
457839708060790785,Negative,37
457839754990878720,Neutral,42
457839857336086528,Positive,36
457839892752789504,Neutral,42
457839924339691521,Neutral,42
457839971202637824,Positive,42
457839971202637824,Positive,42
457840182507499520,Positive,36
457840225948282880,Negative,36
457840251927822336,Positive,36
457840288170803201,Neutral,36
457840306717999104,Neutral,42
457840306717999104,Positive,36
457840321083502592,Neutral,42
457840420454924289,Positive,36
457840474142019584,Negative,37
457840494677360640,Neutral,42
457840547634630656,Neutral,36
457840582346694656,Neutral,42
457840616442183681,Neutral,42
457840633982750721,Neutral,42
457840651451633664,Neutral,42
457840701729153024,Neutral,42
457840726358102016,Negative,36
457840777834819584,Negative,36
457840862006095872,Neutral,36
457840900560146432,Positive,36
457840942624800768,Positive,36
457841034069028864,Positive,42
457841082194460672,Neutral,42
457841121780322304,Negative,36
457841247747862528,Positive,37
457841285869862912,Neutral,42
457841327397670912,Neutral,36
457841354232848384,Neutral,42
457841381826777088,Neutral,42
457841405462065152,Neutral,42
457841434951819264,Neutral,42
457841476022829056,Neutral,42
457841490048585729,Negative,36
457841596646834176,Neutral,36
457841610118922240,Positive,36
457841610118922240,Neutral,42
457841628921995264,Neutral,42
457841701181083649,Positive,42
457841739592892416,Neutral,36
457841800875872257,Negative,37
457841932170199040,Negative,42
457841948091367424,Neutral,42
457841948091367424,Neutral,42
457841995009257473,Neutral,42
457841995009257473,Neutral,42
457842007277580288,Positive,42
457842065410621440,Positive,36
457842109710868480,Positive,36
457842122675478528,Negative,36
457842152639594497,Neutral,36
457842208109252608,Neutral,36
457842260936519680,Positive,42
457842304855072768,Negative,36
457842304855072768,Neutral,42
457842346629922816,Neutral,37
457842355979051009,Neutral,42
457842355979051009,Neutral,42
457842368633643008,Positive,36
457842398635499521,Neutral,42
457842465912156160,Neutral,42
457842514427666432,Neutral,42
457842514427666432,Neutral,42
457842539668578306,Neutral,36
457842539668578306,Positive,42
457842651375886336,Neutral,36
457842756392845312,Positive,36
457842797606084608,Positive,36
457842873577521154,Neutral,36
457842994671284224,Negative,42
457843010223751168,Neutral,42
457843136266780672,Positive,37
457843159075004416,Negative,42
457843186178985984,Neutral,36
457843188284538880,Neutral,42
457843188284538880,Neutral,42
457843288721354753,Neutral,42
457843313421586432,Positive,42
457843379121168384,Positive,42
457843431843594240,Negative,42
457843431843594240,Negative,42
457843459656019968,Neutral,36
457843566543654912,Positive,36
457843593697583104,Negative,42
457843593697583104,Negative,42
457843606595072000,Neutral,42
457843633912156161,Positive,36
457843646524821504,Neutral,37
457843720462028800,Neutral,42
457843760265981952,Negative,36
457843760265981952,Neutral,42
457843846828023809,Neutral,42
457843891061157888,Neutral,42
457843891061157888,Neutral,42
457843946753114112,Neutral,42
457844025929003008,Positive,36
457844151313522690,Positive,36
457844244976517121,Positive,36
457844281533689856,Neutral,36
457844335703519232,Neutral,42
457844371808075776,Positive,36
457844415126831104,Neutral,37
457844415126831104,Neutral,42
457844519091044352,Negative,36
457844664650186752,Neutral,42
457844679925854208,Neutral,42
457844758355124224,Neutral,42
457844797030821888,Neutral,42
457844797030821888,Neutral,42
457844979046825984,Positive,36
457845127575515136,Neutral,36
457845151994773504,Neutral,36
457845180176285696,Positive,36
457845256424538112,Negative,42
457845283863277568,Negative,42
457845318005309440,Neutral,36
457845335533297664,Negative,37
457845335533297664,Neutral,42
457845339954106368,Negative,42
457845477774745600,Neutral,42
457845511345938432,Positive,42
457845631609225216,Negative,42
457845673736810496,Neutral,36
457845673736810496,Neutral,42
457845717303033856,Negative,36
457845856394571776,Positive,36
457845886551609345,Positive,36
457846021847277568,Negative,36
457846107679514624,Neutral,42
457846160875868160,Negative,36
457846171688792064,Positive,37
457846219352850433,Neutral,42
457846219352850433,Neutral,42
457846249019166720,Neutral,36
457846302261673984,Neutral,42
457846375204782080,Negative,42
457846549960077312,Neutral,42
457846649336115201,Negative,36
457846689727262721,Neutral,36
457846719603306496,Negative,36
457846829011722240,Neutral,42
457846876499640320,Positive,42
457846926172766209,Neutral,42
457846982607118336,Neutral,42
457847013359775744,Negative,36
457847076052041728,Positive,37
457847189126270976,Neutral,42
457847206356074496,Positive,36
457847309871874048,Neutral,42
457847423201972224,Neutral,42
457847423201972224,Neutral,42
457847569167945728,Negative,42
457847599866064896,Neutral,36
457847617993846784,Neutral,36
457847683307147265,Neutral,36
457847737372119040,Positive,36
457847792820834304,Negative,36
457847856649359360,Positive,42
457847936781910017,Neutral,42
457848038820954112,Negative,36
457848098287796224,Negative,37
457848130755899392,Neutral,42
457848177434308608,Positive,36
457848196501635073,Neutral,42
457848340131352576,Neutral,42
457848378630873088,Neutral,42
457848417830445056,Neutral,42
457848429490622464,Neutral,42
457848446116847616,Positive,36
457848563318652928,Negative,36
457848697519636480,Neutral,42
457848697519636480,Positive,36
457848738212761600,Neutral,36
457848768604688384,Negative,42
457848815526367232,Positive,36
457848885684473856,Neutral,37
457848895910187008,Neutral,42
457848994241454080,Neutral,42
457849052550266881,Neutral,42
457849082825175040,Negative,42
457849126974418945,Neutral,42
457849148658974720,Neutral,42
457849198508249088,Neutral,42
457849286500552705,Positive,36
457849286500552705,Neutral,42
457849349725503488,Negative,36
457849430499422208,Negative,36
457849430499422208,Neutral,42
457849454700163072,Positive,36
457849504956682240,Positive,36
457849529208172544,Positive,42
457849617250385920,Negative,42
457849627531022336,Negative,36
457849699484332032,Positive,37
457849741401800704,Neutral,42
457849827397996544,Neutral,36
457849944775610368,Neutral,36
457849944775610368,Neutral,42
457849998173306880,Neutral,42
457850033241870336,Negative,42
457850166893375488,Neutral,42
457850183867699200,Neutral,42
457850214590992384,Neutral,36
457850264272502784,Positive,36
457850352726183936,Neutral,36
457850377917202433,Negative,36
457850410259066880,Neutral,42
457850484611903489,Positive,42
457850535618813952,Neutral,42
457850535618813952,Positive,36
457850553134235648,Positive,37
457850694834597888,Positive,42
457850694834597888,Positive,42
457850742150533120,Positive,36
457850768058748928,Positive,36
457850801134641153,Neutral,42
457850801134641153,Neutral,42
457850931863126016,Neutral,42
457851117809192961,Positive,36
457851154182184960,Neutral,36
457851189682380801,Positive,36
457851228182302720,Neutral,42
457851251020279808,Neutral,36
457851279491227648,Positive,37
457851321870467072,Neutral,42
457851413176279040,Positive,42
457851413176279040,Positive,36
457851482583609344,Positive,36
457851516301635584,Negative,42
457851516301635584,Negative,42
457851582584201216,Neutral,42
457851582584201216,Neutral,42
457851603450880000,Neutral,42
457851624900550656,Neutral,42
457851624900550656,Neutral,42
457851650888056832,Neutral,36
457851652569956353,Neutral,36
457851694093991936,Positive,36
457851732748668929,Positive,36
457851832032067584,Positive,36
457851840613605377,Neutral,42
457851858779127809,Neutral,42
457851893335990272,Negative,36
457851916639559681,Positive,37
457851938080841728,Neutral,42
457851957278150656,Neutral,42
457851957278150656,Positive,36
457852055944978432,Neutral,42
457852055944978432,Negative,36
457852093660168192,Neutral,42
457852228641234944,Neutral,42
457852375534157824,Positive,36
457852450893225984,Neutral,36
457852500314689536,Neutral,36
457852603804946432,Negative,36
457852679130456064,Negative,42
457852714165485568,Positive,36
457852782599757824,Negative,37
457852827801772032,Neutral,42
457852849364676608,Positive,42
457852849364676608,Positive,36
457852944134983680,Neutral,42
457853013915627520,Neutral,42
457853053413380096,Neutral,42
457853419009871872,Positive,36
457853473217085440,Neutral,36
457853607413825536,Neutral,42
457853637340172288,Positive,36
457853702670655488,Neutral,37
457853734752501760,Neutral,42
457853805938630656,Negative,36
457853852407300096,Neutral,36
457853852407300096,Neutral,42
457853904609619968,Neutral,42
457853904609619968,Neutral,42
457853945046896641,Neutral,42
457853985865883648,Neutral,42
457854067692560384,Negative,42
457854136000991232,Positive,36
457854224697925633,Neutral,42
457854224697925633,Neutral,36
457854321271390208,Positive,36
457854418130841600,Negative,42
457854424774610944,Neutral,42
457854455711809536,Positive,37
457854504432844800,Neutral,42
457854596262940672,Neutral,42
457854620501827584,Positive,36
457854676957167616,Negative,42
457854770024562690,Negative,42
457854779314937856,Neutral,42
457854910022057984,Neutral,42
457854910022057984,Neutral,36
457854946323726336,Negative,36
457854946323726336,Neutral,42
457855083712360449,Positive,36
457855299458961408,Neutral,42
457855388206247936,Neutral,42
457855388206247936,Neutral,42
457855435136319488,Neutral,37
457855495676887040,Positive,42
457855526538600448,Neutral,36
457855572881059841,Neutral,36
457855577335414784,Neutral,42
457855622923685888,Neutral,42
457855622923685888,Neutral,42
457855708957265920,Negative,36
457855710651764736,Negative,36
457855763290263552,Positive,36
457855809079496704,Neutral,36
457855828088082432,Negative,36
457855860321300480,Negative,42
457855990445404160,Neutral,42
457856025711116288,Neutral,42
457856049689927680,Positive,36
457856090152394752,Positive,36
457856127825641473,Neutral,42
457856179713363968,Neutral,42
457856268905218048,Positive,42
457856296092712960,Neutral,42
457856313733939200,Positive,36
457856368452837376,Neutral,36
457856409443786752,Positive,36
457856657134206976,Neutral,42
457856657134206976,Neutral,42
457856780022730752,Neutral,42
457856796498329600,Positive,37
457856819546046464,Neutral,42
457856859945598976,Neutral,36
457856891847454720,Negative,36
457857017533964288,Neutral,42
457857111683502081,Neutral,42
457857136085573633,Positive,36
457857198061002753,Neutral,42
457857198061002753,Positive,36
457857267749376000,Neutral,36
457857295125204992,Positive,36
457857323873349634,Negative,36
457857352495300608,Positive,42
457857376813871104,Neutral,42
457857437018894336,Negative,42
457857487707045889,Neutral,37
457857506795327488,Neutral,42
457857554425864192,Positive,36
457857575787454464,Positive,36
457857589519581184,Neutral,42
457857621991514112,Neutral,42
457857699322298368,Positive,42
457857720025358336,Neutral,42
457857781656453120,Neutral,36
457857784638631936,Positive,36
457857825457598464,Positive,36
457857849683881984,Positive,36
457857917354405888,Neutral,36
457857942801616897,Neutral,42
457857943674056704,Neutral,42
457858102139027456,Positive,37
457858143654277120,Negative,42
457858171785449472,Positive,36
457858210788290560,Negative,36
457858263351328768,Neutral,42
457858263351328768,Neutral,42
457858299875311617,Positive,42
457858390535196672,Neutral,42
457858440199958528,Neutral,42
457858480758857728,Negative,36
457858525579186176,Negative,36
